н,дкн,гам,монте
,,76.44444444444444,
,,76.5,
,,76.61111111111111,
,,76.70370370370371,
,,76.81481481481481,
,,76.43396226415095,
,,76.52830188679245,
,,76.66037735849056,
,,76.79245283018868,
,,76.90566037735849,
,,76.5,
,,76.59615384615384,
,,76.63461538461539,
,,76.78846153846153,
,,76.82692307692308,
,,76.98076923076923,
,,77.03846153846153,
,,77.13461538461539,
,,77.21153846153847,
,,76.86274509803921,
,,76.96078431372548,
,,76.98039215686275,
,,77.07843137254902,
,,76.74,
,,76.8,
,,76.88,
,,76.96,
,,77.04,
,,77.1,
,,77.22,
,,77.32,
,,77.4,
,,77.48,
,,77.58,
,,77.66,
,,77.26530612244898,
,,77.44897959183673,
,,77.53061224489795,
,,77.65306122448979,
,,77.79591836734694,
,,77.91836734693878,
,,78.0,
,,78.12244897959184,
,,77.79166666666667,
,,77.91666666666667,
,,77.51063829787235,
,,77.59574468085107,
,,77.74468085106383,
,,77.7872340425532,
,,77.95744680851064,
,,78.0,
,,77.58695652173913,
,,77.67391304347827,
,,77.73913043478261,
,,77.80434782608695,
,,77.84782608695652,
,,77.93478260869566,
,,78.08695652173913,
,,78.19565217391305,
,,78.32608695652173,
,,78.45652173913044,
,,78.06666666666666,
,,78.22222222222223,
,,78.28888888888889,
,,78.37777777777778,
,,78.46666666666667,
,,78.53333333333333,
,,78.66666666666667,
,,78.73333333333333,
,,78.84444444444445,
,,78.93333333333334,
,,79.06666666666666,
,,79.15555555555555,
,,79.28888888888889,
,,79.37777777777778,
,,79.46666666666667,
,,79.5111111111111,
,,79.1590909090909,
,,79.27272727272727,
,,79.38636363636364,
,,79.04651162790698,
,,79.06976744186046,
,,79.18604651162791,
,,79.20930232558139,
,,79.30232558139535,
,,79.4186046511628,
,,79.51162790697674,
,,79.65116279069767,
,,79.79069767441861,
,,79.83720930232558,
,,79.97674418604652,
,,80.11627906976744,
,,80.20930232558139,
,,80.27906976744185,
,,80.34883720930233,
,,80.44186046511628,
,,80.16666666666667,
,,80.26190476190476,
,,80.42857142857143,
,,80.47619047619048,
,,80.5,
,,80.5952380952381,
,,80.76190476190476,
,,80.83333333333333,
,,80.92857142857143,
,,80.97619047619048,
,,81.14285714285714,
,,81.23809523809524,
,,81.38095238095238,
,,81.42857142857143,
,,81.64285714285714,
,,81.71428571428571,
,,81.80952380952381,
,,81.88095238095238,
,,82.0,
,,82.04761904761905,
,,82.11904761904762,
,,82.19047619047619,
,,82.33333333333333,
,,82.42857142857143,
,,82.14634146341463,
,,82.26829268292683,
,,81.875,
,,82.05,
,,82.175,
,,82.225,
,,82.4,
,,82.45,
,,82.55,
,,82.65,
,,82.825,
,,82.975,
,,83.125,
,,83.325,
,,83.525,
,,83.675,
,,83.875,
,,84.075,
,,83.7948717948718,
,,83.87179487179488,
,,83.97435897435898,
,,84.1025641025641,
,,84.2051282051282,
,,84.35897435897436,
,,84.64102564102564,
,,84.36842105263158,
,,84.52631578947368,
,,84.63157894736842,
,,84.4054054054054,
,,83.54285714285714,
,,83.74285714285715,
,,83.41176470588235,
,,83.52941176470588,
,,83.67647058823529,
,,83.82352941176471,
,,84.05882352941177,
,,84.1470588235294,
,,83.81818181818181,
,,83.96969696969697,
,,84.12121212121212,
,,83.625,
,,83.71875,
,,83.84375,
,,84.0,
,,83.61290322580645,
,,83.74193548387096,
,,83.90322580645162,
,,84.0,
,,84.19354838709677,
,,84.2258064516129,
,,84.35483870967742,
,,83.96666666666667,
,,84.06666666666666,
,,84.26666666666667,
,,84.46666666666667,
,,83.96551724137932,
,,84.17241379310344,
,,83.78571428571429,
,,83.96428571428571,
,,84.14285714285714,
,,84.32142857142857,
,,84.53571428571429,
,,84.57142857142857,
,,84.78571428571429,
,,84.48148148148148,
,,84.70370370370371,
,,84.88888888888889,
,,84.5,
,,83.375,
,,83.5,
,,82.8695652173913,
,,82.91304347826087,
,,83.04347826086956,
,,83.08695652173913,
,,83.30434782608695,
,,83.52173913043478,
,,83.52173913043478,
,,83.65217391304348,
,,83.69565217391305,
,,83.91304347826087,
,,84.1304347826087,
,,84.26086956521739,
,,84.43478260869566,
,,84.52173913043478,
,,84.82608695652173,
,,84.27272727272727,
,,84.36363636363636,
,,84.5,
,,84.68181818181819,
,,84.95454545454545,
,,85.04545454545455,
,,85.13636363636364,
,,85.22727272727273,
,,85.5,
,,85.68181818181819,
,,85.19047619047619,
,,84.7,
,,84.95,
,,83.38888888888889,
,,83.55555555555556,
,,83.66666666666667,
,,83.94444444444444,
,,83.17647058823529,
,,83.17647058823529,
,,83.3529411764706,
,,83.47058823529412,
,,83.70588235294117,
,,83.94117647058823,
,,83.125,
,,83.375,
,,83.5,
,,83.625,
,,82.73333333333333,
,,82.93333333333334,
,,81.92857142857143,
,,80.6923076923077,
,,80.6923076923077,
,,80.76923076923077,
,,80.76923076923077,
,,80.84615384615384,
,,81.15384615384616,
,,81.23076923076923,
,,81.3076923076923,
,,81.46153846153847,
,,81.53846153846153,
,,81.61538461538461,
,,81.84615384615384,
,,82.0,
,,82.23076923076923,
,,80.83333333333333,
,,80.83333333333333,
,,81.0,
,,81.08333333333333,
,,81.16666666666667,
,,81.16666666666667,
,,81.25,
,,81.41666666666667,
,,81.58333333333333,
,,81.58333333333333,
,,81.58333333333333,
,,81.75,
,,81.83333333333333,
,,81.83333333333333,
,,82.0,
,,82.08333333333333,
,,82.08333333333333,
,,82.25,
,,82.41666666666667,
,,82.5,
,,82.5,
,,82.66666666666667,
,,82.91666666666667,
,,83.0,
,,83.0,
,,83.0,
,,83.16666666666667,
,,83.41666666666667,
,,83.5,
,,83.66666666666667,
,,83.75,
,,83.83333333333333,
,,84.0,
,,84.08333333333333,
,,82.63636363636364,
,,82.72727272727273,
,,83.0,
,,83.0909090909091,
,,83.27272727272727,
,,83.36363636363636,
,,83.45454545454545,
,,83.54545454545455,
,,83.72727272727273,
,,83.81818181818181,
,,84.18181818181819,
,,82.6,
,,82.8,
,,82.8,
,,82.8,
,,82.8,
,,82.9,
,,83.1,
,,83.5,
,,83.5,
,,83.6,
,,83.6,
,,83.7,
,,83.8,
,,83.9,
,,84.1,
,,84.2,
,,84.3,
,,82.77777777777777,
,,83.11111111111111,
,,83.11111111111111,
,,83.22222222222223,
,,83.33333333333333,
,,83.44444444444444,
,,83.55555555555556,
,,83.77777777777777,
,,83.88888888888889,
,,84.22222222222223,
,,84.22222222222223,
,,84.44444444444444,
,,84.44444444444444,
,,84.55555555555556,
,,82.875,
,,83.0,
,,83.125,
,,83.25,
,,83.375,
,,83.375,
,,83.625,
,,83.75,
,,83.875,
,,84.0,
,,84.125,
,,84.125,
,,84.125,
,,84.375,
,,84.5,
,,84.625,
,,84.875,
,,85.125,
,,85.25,
,,85.5,
,,85.875,
,,84.0,
,,84.0,
,,84.0,
,,84.14285714285714,
,,84.42857142857143,
,,84.42857142857143,
,,84.42857142857143,
,,84.42857142857143,
,,84.71428571428571,
,,84.85714285714286,
,,85.0,
,,85.0,
,,85.0,
,,85.14285714285714,
,,85.42857142857143,
,,85.57142857142857,
,,85.71428571428571,
,,85.85714285714286,
,,86.0,
,,84.0,
,,84.16666666666667,
,,84.33333333333333,
,,84.33333333333333,
,,84.66666666666667,
,,84.83333333333333,
,,84.83333333333333,
,,85.0,
,,85.0,
,,85.16666666666667,
,,85.16666666666667,
,,85.5,
,,85.66666666666667,
,,85.83333333333333,
,,86.16666666666667,
,,83.4,
,,83.6,
,,83.8,
,,84.0,
,,84.4,
,,84.6,
,,85.0,
,,85.0,
,,85.0,
,,85.0,
,,85.0,
,,85.4,
,,85.6,
,,85.6,
,,85.6,
,,85.8,
,,85.8,
,,85.8,
,,86.2,
,,86.6,
,,86.6,
,,86.6,
,,87.0,
,,87.2,
,,87.2,
,,87.4,
,,87.4,
,,87.6,
,,87.6,
,,87.8,
,,88.0,
,,88.4,
,,88.4,
,,88.6,
,,89.0,
,,89.0,
,,89.2,
,,89.4,
,,89.4,
,,89.4,
,,89.8,
,,89.8,
,,90.4,
,,88.25,
,,88.25,
,,88.5,
,,88.75,
,,88.75,
,,89.0,
,,89.25,
,,89.25,
,,89.25,
,,89.5,
,,90.0,
,,90.25,
,,90.5,
,,87.33333333333333,
,,87.66666666666667,
,,88.0,
,,88.0,
,,88.33333333333333,
,,88.33333333333333,
,,88.33333333333333,
,,88.33333333333333,
,,88.66666666666667,
,,89.0,
,,89.0,
,,89.33333333333333,
,,89.33333333333333,
,,89.33333333333333,
,,89.66666666666667,
,,89.66666666666667,
,,90.0,
,,90.0,
,,90.0,
,,90.33333333333333,
,,90.66666666666667,
,,91.0,
,,91.0,
,,91.33333333333333,
,,91.33333333333333,
,,91.33333333333333,
,,92.0,
,,92.33333333333333,
,,92.66666666666667,
,,93.0,
,,93.33333333333333,
,,90.0,
,,90.0,
,,90.5,
,,91.0,
,,91.0,
,,91.5,
,,83.0,
,,83.0,
,,83.0,
,,83.0,
,,83.0,
,,83.0,
,,83.0,
,,84.0,
,,84.0,
,,84.0,
,,84.0,
,,84.0,
,,84.0,
,,84.0,
,,84.0,
,,84.0,
,,85.0,
,,85.0,
,,85.0,
,,85.0,
,,85.0,
,,85.0,
,,85.0,
,,86.0,
,,86.0,
,,86.0,
,,86.0,
,,86.0,
,,86.0,
,,86.0,
,,86.0,
,,86.0,
,,86.0,
,,86.0,
,,86.0,
,,87.0,
,,87.0,
,,87.0,
,,87.0,
,,87.0,
,,88.0,
,,88.0,
,,88.0,
,,88.0,
,,88.0,
,,88.0,
,,88.0,
,,88.0,
,,89.0,
,,89.0,
,,89.0,
,,89.0,
,,89.0,
,,89.0,
,,89.0,
,,90.0,
,,91.0,
,,91.0,
,,91.0,
,,91.0,
,,91.0,
,,91.0,
,,91.0,
,,91.0,
,,91.0,
,,91.0,
,,92.0,
,,92.0,
,,92.0,
,,92.0,
,,92.0,
,,93.0,
,,93.0,
,,93.0,
,,93.0,
,,93.0,
,,93.0,
,,93.0,
,,94.0,
,,94.0,
,,94.0,
,,94.0,
,,95.0,
,,95.0,
,,95.0,
,,95.0,
,,95.0,
,,95.0,
,,96.0,
,,96.0,
,,96.0,
,,96.0,
,,97.0,
,,97.0,
,,98.0,
,,98.0,
,,98.0,
,,99.0,
,,100.0,
